"","EC10.GM","EC10.GSD"
"1",0.154446416129842,2.17250617664578
"2",0.140891981100077,2.02730668841708
"3",0.152548116058107,2.24114688098542
"4",0.171458178171891,2.31971694124807
"5",0.201073154671716,2.32818359993929
"6",0.172393200044161,2.17605795607685
"7",0.153730005041253,2.50917296696995
"8",0.12695052042537,2.67707508976737
"9",0.183578915647698,1.95026818620741
"10",0.166469750212435,2.28031982858369
"11",0.175086325073917,2.19691166175603
"12",0.145258078094689,2.46921568928057
"13",0.16951705482117,2.30714298386431
"14",0.153834118550569,2.34010782730864
"15",0.14048439897719,2.47370126573713
"16",0.188048592045003,2.33008605156448
"17",0.14914028137633,2.26511898881048
"18",0.146314813542605,2.05567817239909
"19",0.16881382671642,2.32729300040785
"20",0.17561689070919,2.13992980403001
"21",0.151109540138577,2.57607379866207
"22",0.145998280962966,2.11473281240746
"23",0.148613398031622,2.13147410875204
"24",0.146780558453694,2.38216904246304
"25",0.135489866330067,2.3399954467417
"26",0.158733265175598,2.39138801225337
"27",0.180776288547207,2.15731268747616
"28",0.155221830998944,2.37165359020827
"29",0.155896005587238,2.32602372088512
"30",0.142000436707449,2.0976483336088
"31",0.163580705478505,2.36475020332585
"32",0.170756157306288,2.10926230911547
"33",0.191174590528115,2.27445876170184
"34",0.156521680752276,2.16789086494876
"35",0.168320301298807,2.17525134808166
"36",0.147656353703286,2.09635065716108
"37",0.166709001707273,1.88828556855118
"38",0.165885268041111,2.27447892534127
"39",0.187425124923614,2.85450478921983
"40",0.144197270754891,2.18607717035109
"41",0.172858537134861,1.89336489323004
"42",0.178222262519329,2.40540499533823
"43",0.146689739519126,2.30537495206075
"44",0.178200301194202,2.43177078916419
"45",0.171912960041957,2.13574479665418
"46",0.133061473047128,2.51609775001092
"47",0.158235640624619,2.11669289067942
"48",0.176047392766464,2.11497411790665
"49",0.152586210858195,2.12444044852123
"50",0.186407822340722,2.20455574091328
"51",0.14603177092557,2.18949724780663
"52",0.143430880856348,2.15092846654978
"53",0.154630749389908,2.20800785327837
"54",0.116956906284819,2.80409492442232
"55",0.138496988802301,2.51736468503271
"56",0.147225086471218,2.44943876135049
"57",0.193936230707754,2.05087492064692
"58",0.147252440870645,2.07507396603617
"59",0.138142709560846,2.15638389116081
"60",0.166722259266322,1.92100128091406
"61",0.16159113551351,2.19131788461016
"62",0.170201031419106,2.39816450987921
"63",0.161823708264525,2.11001819749628
"64",0.172427102897683,1.85078016243473
"65",0.189914234166649,2.35943965415679
"66",0.17016417962961,2.03395064956142
"67",0.13897813470531,2.52665401158064
"68",0.154210043575351,2.25572786173756
"69",0.153447230256913,2.52696277882559
"70",0.133259643773566,2.7012690770288
"71",0.168670495339171,1.86254509749019
"72",0.15240780601858,2.10822070117122
"73",0.166808608738047,2.51079264825417
"74",0.170170631096448,2.21483052619457
"75",0.161798715851153,2.24470252536754
"76",0.168999190834038,1.92855029780097
"77",0.166771999533294,2.43931884755161
"78",0.138971777346749,2.37004380645705
"79",0.140140941656077,2.25113381742425
"80",0.171063100522852,2.48969481615742
"81",0.146297625811983,2.53296957561346
"82",0.168310716607847,2.24883173128649
"83",0.15600067862036,2.38195742571014
"84",0.163413003684927,2.21099089406083
"85",0.151948991562759,2.44060005454456
"86",0.152913696960444,2.15380934147987
"87",0.172600981102905,2.43320319148644
"88",0.187614013868718,2.24847455665717
"89",0.135886730995249,2.26805787327146
"90",0.168710468179299,2.09303917165015
"91",0.166397383501497,2.06248990954197
"92",0.169994224591641,2.24453656356224
"93",0.14883920341314,2.04586994517264
"94",0.161758870912005,2.08919723590607
"95",0.107819078074344,3.27863225351725
"96",0.154126831075424,2.2547579313804
"97",0.1549195236547,1.97130657962549
"98",0.174559157130449,1.96330567982298
"99",0.162251867400013,2.20830523223188
"100",0.156029745384577,2.19512070003096
"101",0.170787444819165,2.07712564473213
"102",0.184061248938622,2.05808463359341
"103",0.185480800047195,2.36321858381136
"104",0.152564480938798,2.25581426510866
"105",0.145113686703133,2.24175009336381
"106",0.157552002809998,2.21412718597148
"107",0.129518192546726,2.56979463766845
"108",0.156440073750355,2.18986508614025
"109",0.167006345848386,2.57033942192308
"110",0.14962332272715,2.51688535534788
"111",0.174483191547243,2.13927640595276
"112",0.174734023257263,2.37336853070057
"113",0.145350555933179,1.83612739420388
"114",0.149621882153141,2.10035007042114
"115",0.146290234539987,2.17738390953936
"116",0.123818420094749,2.78735922812335
"117",0.154886877344228,2.5830787529918
"118",0.139723892536828,2.73481525975215
"119",0.166632711784195,1.95144575659174
"120",0.14136010636683,2.23964831608955
"121",0.139632056501039,2.1497552978042
"122",0.138766371852927,2.46759376388537
"123",0.141078362153133,2.25887466225001
"124",0.163958406486184,2.4338607349684
"125",0.17427207133989,2.24250132297603
"126",0.154941723832371,2.3281408722541
"127",0.183533107135672,1.86005895647788
"128",0.133297675500378,2.73945541463023
"129",0.17498958869827,2.00506540831179
"130",0.143010783686822,2.39881085110108
"131",0.159548106590037,2.2913354781293
"132",0.107854077350711,2.71428908578527
"133",0.129077962923338,2.51019313878159
"134",0.136432002727928,2.52333918317338
"135",0.144752576778537,2.21214784922819
"136",0.151835655729234,2.34571275101923
"137",0.15956392979593,2.70230463736056
"138",0.170986743563609,2.18818521908929
"139",0.135455101464462,2.43276048947258
"140",0.159086595379056,2.04969168847673
"141",0.173554754107108,2.00396578700997
"142",0.172404656366068,2.21142880104727
"143",0.143537073256519,2.44846961200626
"144",0.154300015105357,2.20268133175826
"145",0.170645787931114,2.15032823907518
"146",0.18572670994201,2.06209739407798
"147",0.131609344224962,2.40847131423481
"148",0.151034210893888,2.45198081122597
"149",0.15678451835357,2.67489821259873
